"","StationX","StationY","FUAId","FUAName","NO2AveGround","Dist","Pop2015","CBDX","CBDY","StationBackgrd"
"431",1595705.90119,6754481.12063,5020,"Cottbus",12.477637,2880.92030531,108344.345623,1594978.98511,6757268.82485,"Background"
"432",1360942.66858,5530669.87831,3635,"Ravenna",19.357237,2881.80958569,119043.256729,1358084.42894,5530302.05682,"Background"
"433",3040544.05873,5497094.29291,2599,"Călărași",24.884191,2898.08145425,451698.635173,3042639.21155,5495091.99154,"Traffic"
"434",1677581.08276,6578087.58917,814,"Liberec",14.83734,2901.39088876,222316.668227,1676284.03328,6580682.918,"Background"
"435",-56401.8745931,4627607.80252,4122,"Alacant / Alicante",23.783469,2906.44743125,519491.258656,-53581.2055093,4628308.70379,"Background"
"436",1607753.09719,6460399.05289,535,"Prague",24.139117,2917.97459731,2005911.337,1605004.71769,6461379.35176,"Background"
"437",1022191.22421,5692513.47412,1600,"Milan",45.099136,2921.84672329,5121995.62973,1023076.9655,5695297.83233,"Traffic"
"438",2731148.00936,5866270.38814,1336,"Târgu Mureș",21.457841,2930.09940985,182590.80876,2733703.34519,5867704.17381,"Industrial"
"439",3657892.78897,4855378.97587,3650,"Ankara",66.275863,2931.16216573,4857316.50926,3655552.8534,4857144.31243,"Traffic"
"440",864544.012252,6202274.78651,4558,"Strasbourg",24.654247,2939.75626029,735028.648608,862814.714683,6204652.11627,"Background"
"441",-105093.057715,6701834.84289,5047,"Reading",25.859545,2944.33677974,440330.462071,-107957.642842,6702515.48312,"Background"
"442",1607681.54364,6462612.27485,535,"Prague",30.381178,2947.11664385,2005911.337,1605004.71769,6461379.35176,"Traffic"
"443",2010235.6399,8254420.19089,1445,"Stockholm",29.200127,2951.78180691,2011040.46665,2009800.56587,8251500.64873,"Traffic"
"444",2010235.6399,8254420.19089,1445,"Stockholm",13.736571,2951.78180691,2011040.46665,2009800.56587,8251500.64873,"Background"
"445",14482.6657522,6360679.25904,1768,"Le Havre",36.96,2953.69471753,353806.024864,11962.4264679,6359138.89985,"Traffic"
"446",860218.916076,6203218.79235,4558,"Strasbourg",48.309399,2965.22981702,735028.648608,862814.714683,6204652.11627,"Traffic"
"447",2194083.89776,6900361.76304,2960,"Płock",18.920971,2987.45955087,181348.430831,2191277.33473,6899337.98644,"Background"
"448",1529685.31683,6632787.13446,4996,"Dresden",28.861502,2989.90679708,869883.979987,1529566.6876,6629799.58199,"Traffic"
"449",3948458.92384,4682149.48857,4376,"Kayseri",68.158781,2990.08401155,936403.550387,3951440.05962,4682380.64189,"Traffic"
"450",1014677.15858,4755509.14568,2019,"Cagliari",28.409718,2996.4660916,374105.575177,1014163.61105,4752557.01459,"Traffic"
"451",160145.44397,5407379.29524,2304,"Toulouse",15.495205,3006.97360628,1264262.56578,160769.767079,5404437.84816,"Background"
"452",2010262.35657,8254474.54864,1445,"Stockholm",29.551341,3009.54005212,2011040.46665,2009800.56587,8251500.64873,"Traffic"
"453",416083.532728,6628250.32053,657,"Ghent",35.513043,3022.49119558,899790.149447,414695.415183,6630935.20092,"Traffic"
"454",1081172.85453,6865628.03104,3667,"Hanover",44.881226,3030.67132845,1111169.52129,1083964.98543,6866806.57834,"Traffic"
"455",539274.916685,5740327.99861,3718,"Lyon",34.685687,3045.74713377,2056576.03624,538236.117843,5743191.12148,"Traffic"
"456",-410799.842242,4930048.78181,3147,"Madrid",38.932205,3057.48073542,6131918.9979,-411001.745167,4926997.97476,"Traffic"
"457",600537.038094,5358555.53531,3911,"Marseille",25.777975,3061.44196641,1606999.00091,597718.703009,5357359.95417,"Background"
"458",1588715.03717,4990773.09204,4333,"Naples",56.694241,3064.49390391,4054332.8269,1586362.79507,4988808.89246,"Traffic"
"459",-876963.81652,5214004.68048,1292,"Ourense",25.585343,3064.59730276,118859.720276,-875405.343185,5211365.94641,"Traffic"
"460",488160.867568,6663180.56821,1160,"Antwerp",25.595065,3066.63387143,1817176.41497,489706.363529,6660531.85427,"Industrial"
"461",-1812145.05506,3306861.04993,395,"Santa Cruz de Tenerife",16.941487,3068.55604163,464579.093557,-1809459.87916,3308346.26593,"Background"
"462",-1811919.52177,3306508.41922,395,"Santa Cruz de Tenerife",9.262257,3070.42705472,464579.093557,-1809459.87916,3308346.26593,"Background"
"463",1495583.37006,6895284.51635,4946,"Berlin",46.95396,3077.63543715,4290482.74447,1492640.76454,6894382.89967,"Traffic"
"464",2163485.95461,6755877.37038,2787,"Lodz",32.522933,3079.52652778,1064394.02438,2166004.43949,6757649.57735,"Traffic"
"465",-410397.855316,4923956.35717,3147,"Madrid",34.817214,3100.98702286,6131918.9979,-411001.745167,4926997.97476,"Background"
"466",-973166.120464,5193841.24293,952,"Vigo",27.219963,3114.79301823,469774.848643,-971448.529082,5196439.66849,"Traffic"
"467",1996181.1089,5495699.69223,519,"Zenica",15.485221,3135.45727672,100382.829366,1993181.04877,5496611.13699,"Background"
"468",2367487.26154,6273730.03429,760,"Prešov",40.634776,3141.10772234,162125.056025,2364420.77286,6274410.62587,"Traffic"
"469",1764010.55389,6480178.10778,1063,"Hradec Králové",21.984626,3152.40567349,166172.355235,1762955.44065,6483148.69654,"Traffic"
"470",537117.477048,6726975.65543,1524,"Breda",30.85326,3155.20294943,375072.8415,533962.337744,6726995.696,"Traffic"
"471",-233125.05498,7787533.59639,3949,"Aberdeen",39.309624,3156.93061897,327687.306892,-233451.797363,7790673.57256,"Traffic"
"472",-208726.716905,6886670.67551,3799,"Birmingham",32.232136,3166.95279522,2958884.77956,-211801.126361,6887430.67321,"Traffic"
"473",1808404.05225,4766663.37532,4929,"Cosenza",24.917285,3167.29052761,178798.472327,1809616.32126,4763737.26303,"Background"
"474",144935.305345,6911950.49356,5770,"Norwich",11.655466,3179.55810826,447236.304343,144254.474581,6915056.30412,"Background"
"475",2366522.79838,6228541.62396,892,"Košice",28.045744,3196.14527361,300284.081148,2363798.49507,6226870.24247,"Traffic"
"476",1906755.71292,6133252.19582,163,"Bratislava",41.426967,3198.13235637,523360.461427,1904616.1169,6130875.18521,"Traffic"
"477",1292582.25984,6823284.35332,4553,"Magdeburg",18.453193,3205.22324456,338257.892435,1295721.01292,6823933.72621,"Background"
"478",1392483.26519,5143478.46301,3881,"Rome",56.535396,3206.05931208,3501925.08293,1389648.26914,5144975.66497,"Traffic"
"479",1262566.74026,5857979.49951,3002,"Bolzano - Bozen",39.826836,3212.75691544,154840.903025,1264216.49452,5860736.33064,"Traffic"
"480",259652.712275,6252878.20355,2702,"Paris",65.162514,3218.73604384,11709852.5595,261869.467193,6250544.48134,"Traffic"
"481",1583391.0712,4449662.67352,4432,"Gela",9.482266,3272.69080727,74346.3685868,1586313.87622,4448190.357,"Background"
"482",2071233.04356,6985266.19555,2465,"Toruń",15.023174,3273.31979785,321652.040324,2073061.46999,6987981.24238,"Background"
"483",412011.038342,6632821.58808,657,"Ghent",38.552173,3280.90468345,899790.149447,414695.415183,6630935.20092,"Traffic"
"484",-104682.845391,6702157.47036,5047,"Reading",29.691784,3294.30895354,440330.462071,-107957.642842,6702515.48312,"Traffic"
"485",-100944.514251,5110060.70585,3982,"Zaragoza",32.846563,3302.32154699,718930.510597,-97676.1690019,5109588.21571,"Traffic"
"486",-475438.420731,7532984.09984,955,"Glasgow",29.11088,3315.20372812,1743356.14606,-472956.503329,7530786.22319,"Traffic"
"487",1045777.59792,6008712.37101,1918,"Sankt Gallen",6.676638,3317.42987153,270866.122343,1044000.93902,6011513.9463,"Background"
"488",-409161.46758,5213677.81115,3351,"Burgos",17.575252,3324.6402657,176894.877093,-412111.434606,5212144.53771,"Traffic"
"489",685089.089409,6222206.11203,4192,"Nancy",23.513662,3352.19333599,396605.383316,688364.576329,6222919.12367,"Traffic"
"490",157539.343371,5405345.16229,2304,"Toulouse",46.667725,3355.42192037,1264262.56578,160769.767079,5404437.84816,"Traffic"
"491",-223852.364036,5359184.8852,3716,"Donostia / San Sebastián",18.555907,3359.8670002,395339.036587,-221051.566269,5361040.75107,"Traffic"
"492",953553.852576,6004568.42548,1479,"Zurich",13.950549,3389.64156574,2051343.04265,950818.733098,6002566.22884,"Background"
"493",2120481.56552,6412069.01345,3016,"Bielsko-Biała",32.361458,3401.76649625,537761.356034,2120709.77071,6415463.11682,"Traffic"
"494",-439419.663651,6733982.71831,1072,"Swansea",23.498535,3405.85787867,527290.544243,-439521.632191,6730578.3872,"Traffic"
"495",492205.724341,6658210.08877,1160,"Antwerp",40.058173,3411.36329135,1817176.41497,489706.363529,6660531.85427,"Traffic"
"496",-402159.471609,4466475.96099,3300,"Granada",46.262897,3416.95490856,508590.434828,-400565.376767,4463453.63697,"Traffic"
"497",892871.483074,6599327.93584,2298,"Siegen",40.914486,3423.47497068,204326.867561,893692.90927,6602651.40389,"Traffic"
"498",1998215.80656,6564331.12409,2397,"Opole",15.555222,3423.61778861,220565.712746,1995124.98075,6562858.72653,"Background"
"499",1645024.88839,4967510.64664,4498,"Salerno",43.935278,3424.75112468,379125.534845,1642646.53012,4965046.43638,"Background"
"500",432687.060847,5402445.9624,3541,"Montpellier",18.485794,3429.27569966,649423.035913,431319.011179,5405590.54058,"Background"
"501",2007871.43655,8254348.80601,1445,"Stockholm",26.487359,3439.99125361,2011040.46665,2009800.56587,8251500.64873,"Traffic"
"502",492427.254615,6662639.9395,1160,"Antwerp",38.752173,3441.98658318,1817176.41497,489706.363529,6660531.85427,"Traffic"
"503",1895687.43859,6644211.17976,1711,"Wroclaw",21.793479,3451.61895635,926637.89904,1896641.24687,6640893.96358,"Background"
"504",-619647.575679,5247546.61937,2571,"León",13.390525,3469.49817293,178772.209956,-620512.653324,5250906.53875,"Background"
"505",1716168.39572,5951155.93158,654,"Graz",41.504925,3470.55403272,441137.873177,1718595.01548,5953637.11312,"Traffic"
"506",1586804.79471,4992256.71256,4333,"Naples",21.97327,3476.03612233,4054332.8269,1586362.79507,4988808.89246,"Background"
"507",-273035.986736,7122527.36063,3401,"Blackburn",19.478884,3502.66170811,470311.680535,-276516.501548,7122920.6235,"Traffic"
"508",492973.264045,6661835.76836,1160,"Antwerp",31.535338,3517.50350896,1817176.41497,489706.363529,6660531.85427,"Background"
"509",1359890.03148,5725834.48094,3502,"Treviso",29.828987,3529.8975329,270522.059919,1363137.22049,5727218.65583,"Traffic"
"510",-424162.882159,4549019.00943,3198,"Jaén",12.47341,3536.90849487,110319.927651,-421994.378148,4546224.85266,"Background"
"511",-44125.8082777,4786376.77628,4156,"Valencia",34.388239,3540.09392222,1888705.41237,-42010.7954974,4789215.61159,"Traffic"
"512",1126816.4061,7227987.95243,3942,"Kiel",60.275688,3545.49536014,376866.910269,1127936.66771,7231351.81201,"Traffic"
"513",2365629.09768,5738254.43081,148,"Timișoara",28.484193,3545.51298298,358871.395971,2362922.33892,5740544.43503,"Industrial"
"514",1489948.26612,6896712.08774,4946,"Berlin",41.905528,3560.14954842,4290482.74447,1492640.76454,6894382.89967,"Traffic"
"515",411169.097929,6631446.26097,657,"Ghent",39.182608,3563.15811473,899790.149447,414695.415183,6630935.20092,"Traffic"
"516",1080480.33598,6866013.93903,3667,"Hanover",18.735106,3573.66182859,1111169.52129,1083964.98543,6866806.57834,"Background"
"517",239713.735485,5071335.30664,4523,"Barcelona",46.294374,3577.56229272,4609369.60955,242359.051487,5068926.72714,"Traffic"
"518",2692032.86279,5747913.22882,1121,"Sibiu",24.515989,3581.14348029,158091.880692,2688452.11924,5747859.71008,"Industrial"
"519",11203.7501509,6362648.56322,1768,"Le Havre",12.242266,3590.7278823,353806.024864,11962.4264679,6359138.89985,"Background"
"520",2089590.89106,6310900.77182,480,"Žilina",25.243562,3595.42926673,181681.640991,2086398.84925,6312555.45629,"Background"
"521",563931.293339,5992389.78993,3798,"Dijon",13.520014,3599.59105742,341032.959521,561226.373185,5994764.75577,"Background"
"522",952092.227662,6801141.68627,2818,"Bielefeld",32.619532,3600.1983979,750188.655649,950040.458319,6804100.00861,"Traffic"
"523",-16427.6398953,6593187.59878,5406,"Brighton",16.342866,3646.78432308,843635.376117,-15595.8609525,6589636.93973,"Background"
"524",-653757.105531,5368873.74373,2231,"Oviedo",13.400369,3647.45053502,291202.550683,-650627.042968,5367001.15094,"Background"
"525",1721741.38339,5951782.24942,654,"Graz",29.254641,3652.4170587,441137.873177,1718595.01548,5953637.11312,"Traffic"
"526",2118194.72922,6025399.63798,964,"Budapest",46.522676,3652.91184086,2822154.57221,2121174.27745,6023286.33316,"Traffic"
"527",1286259.86936,6132602.39967,4736,"Munich",27.352995,3666.0693968,2435209.28736,1288585.09562,6129768.07653,"Background"
"528",1906414.29604,6127678.80039,163,"Bratislava",21.945225,3667.46835529,523360.461427,1904616.1169,6130875.18521,"Background"
"529",-64503.4110232,5599726.50988,1397,"Bordeaux",15.117394,3693.53648696,1045640.52873,-64531.6414538,5596033.08128,"Background"
"530",2124842.06129,6022744.80427,964,"Budapest",40.347315,3707.5452574,2822154.57221,2121174.27745,6023286.33316,"Traffic"
"531",-57205.8484459,4629145.46646,4122,"Alacant / Alicante",14.089008,3719.97421816,519491.258656,-53581.2055093,4628308.70379,"Industrial"
"532",1109619.54853,7088037.99688,3793,"Hamburg",23.958318,3754.51737029,2815387.02329,1112348.61389,7085459.50838,"Background"
"533",1282616.93903,5705657.56776,3259,"Vicenza",28.457479,3754.66953814,306586.500863,1284958.6558,5708592.5134,"Background"
"534",259405.360367,6253395.9206,2702,"Paris",52.214238,3768.62419238,11709852.5595,261869.467193,6250544.48134,"Traffic"
"535",2628878.67183,5905954.23282,1006,"Cluj-Napoca",55.908915,3789.71119192,366054.541083,2625444.03029,5904352.62475,"Traffic"
"536",1714808.62814,5953416.31267,654,"Graz",24.628595,3792.81978576,441137.873177,1718595.01548,5953637.11312,"Background"
"537",-45451.7480909,4790821.19499,4156,"Valencia",21.317313,3797.11111308,1888705.41237,-42010.7954974,4789215.61159,"Traffic"
"538",1396713.85112,4581172.71996,4130,"Trapani",26.058147,3806.18942221,113394.634236,1393012.03244,4582057.94105,"Background"
"539",493512.422688,6660608.27303,1160,"Antwerp",49.652173,3806.8262567,1817176.41497,489706.363529,6660531.85427,"Traffic"
"540",2338231.84035,7663277.85899,104,"Liepaja",16.518058,3817.85390791,79052.6399098,2338524.75963,7659471.25857,"Traffic"
"541",1876815.66796,5027184.98408,5004,"Bari",23.538718,3819.35314017,605823.063428,1877711.12225,5030897.88322,"Background"
"542",1483811.55655,4596629.54665,4232,"Palermo",51.679291,3825.02215462,954442.567099,1487529.67275,4595731.54531,"Traffic"
"543",1905418.63114,6134627.36666,163,"Bratislava",11.66815,3837.04244688,523360.461427,1904616.1169,6130875.18521,"Background"
"544",1491935.07496,6400068.93369,43,"Pilsen",20.25398,3840.00117638,311181.289322,1489207.16473,6402771.54628,"Traffic"
"545",2380789.9496,5161878.25725,441,"Skopje",17.244617,3841.53935256,576711.202498,2384591.50957,5161325.47665,"Background"
"546",1250272.6157,5432358.48115,3106,"Florence",39.1513,3849.68793974,970040.582551,1253136.27164,5429785.62828,"Traffic"
"547",2621602.82212,5903869.01339,1006,"Cluj-Napoca",38.560701,3871.53201624,366054.541083,2625444.03029,5904352.62475,"Background"
"548",1678822.82163,4513137.39798,4658,"Catania",14.789685,3881.21527191,765267.659001,1679511.37592,4509317.74813,"Background"
"549",1755019.45461,6605995.28415,876,"Jelenia Góra",11.955489,3897.54176842,139649.499447,1751568.71987,6604183.30689,"Background"
"550",1026898.4802,6302991.44223,3754,"Heilbronn",27.788747,3923.17882293,336424.144929,1026245.4797,6299122.99003,"Background"
"551",1921745.105,4933096.41079,5028,"Taranto",27.436949,3923.52372979,256656.918766,1918314.12957,4934999.68325,"Traffic"
"552",1488143.58603,6406560.53802,43,"Pilsen",15.266707,3935.43619652,311181.289322,1489207.16473,6402771.54628,"Background"
"553",-663421.863721,4492802.47927,2008,"Seville",28.882004,3945.92084784,1256010.62941,-667318.274237,4493425.59758,"Traffic"
"554",1024954.17397,6188577.0411,3869,"Reutlingen",24.916856,3951.74411143,346539.588966,1021497.70306,6190492.52808,"Background"
"555",690985.126239,6297138.22034,4088,"Metz",13.89933,3959.4775556,361241.200459,687543.165661,6295181.08726,"Industrial"
"556",118783.763214,6348853.27479,2159,"Rouen",53.246291,3969.70154035,671639.45266,122436.592842,6350407.41958,"Traffic"
"557",1528595.61033,6625946.14549,4996,"Dresden",39.740535,3973.91040712,869883.979987,1529566.6876,6629799.58199,"Traffic"
"558",15885.9592531,6359839.35526,1768,"Le Havre",17.574833,3985.56737466,353806.024864,11962.4264679,6359138.89985,"Background"
"559",-680661.913261,4391939.8826,1931,"Jerez",8.800142,4016.40188048,257039.535064,-683296.155029,4394971.75568,"Industrial"
"560",541703.796654,6865429.5243,1427,"Amsterdam",23.151456,4035.01807051,1929349.97444,545463.536202,6866894.35513,"Background"
"561",159388.360113,4712353.70362,4391,"Ibiza",8.289417,4042.36833437,80664.7434645,160076.314391,4708370.30549,"Background"
"562",998259.760078,5784500.6852,1752,"Lugano",22.497552,4043.55010448,176322.464606,996444.139361,5780887.6783,"Background"
"563",1296841.12092,5594013.26326,3311,"Ferrara",18.782598,4047.69489501,158578.948371,1293633.7835,5596482.43734,"Background"
"564",493490.374506,6659081.13818,1160,"Antwerp",35.330434,4052.5690923,1817176.41497,489706.363529,6660531.85427,"Traffic"
"565",998319.427326,5528319.81567,1309,"Genoa",60.022709,4070.11126001,723323.349156,994374.024443,5529319.61653,"Traffic"
"566",953941.801001,7087722.18195,2501,"Bremerhaven",19.478865,4090.27555401,200116.810925,955185.795719,7083825.66668,"Background"
"567",1405253.83717,5248553.79844,3918,"Terni",18.145605,4097.29245315,132125.831179,1407816.41137,5245356.76561,"Background"
"568",1563058.66815,6565502.75062,227,"Ústí nad Labem",11.716061,4099.81030331,274487.509182,1562628.45949,6561425.57451,"Background"
"569",542807.152032,6870040.39566,1427,"Amsterdam",40.257469,4117.5171979,1929349.97444,545463.536202,6866894.35513,"Traffic"
"570",1227865.1154,5689949.59913,2772,"Verona",25.851932,4117.72934293,499032.250717,1223828.40279,5690762.40061,"Background"
"571",2069989.9388,6990760.38195,2465,"Toruń",13.778771,4142.21204198,321652.040324,2073061.46999,6987981.24238,"Background"
"572",346630.303975,5747922.49756,3353,"Clermont-Ferrand",18.472463,4143.51047424,422420.841767,343572.462258,5745126.37827,"Background"
"573",-605861.894617,4322899.42967,2302,"Algeciras",21.387414,4144.74082149,229333.386168,-606441.868754,4318795.46738,"Industrial"
"574",1111146.51798,7081483.9953,3793,"Hamburg",30.704784,4153.2804897,2815387.02329,1112348.61389,7085459.50838,"Background"
"575",754341.501229,6657190.5001,815,"Dusseldorf",53.663607,4158.35422992,1003149.10566,753797.469321,6661313.11325,"Traffic"
"576",570079.802774,6812591.06631,1793,"Utrecht",28.735433,4159.96842608,870519.641837,569925.030883,6816748.15459,"Traffic"
"577",1090776.387,5484591.23958,2168,"La Spezia",9.925806,4174.90137567,162878.831962,1094065.76639,5482020.28942,"Background"
"578",893461.365056,6598480.30046,2298,"Siegen",35.911335,4177.5251701,204326.867561,893692.90927,6602651.40389,"Traffic"
"579",-412593.322803,4930861.38943,3147,"Madrid",41.55815,4178.4078647,6131918.9979,-411001.745167,4926997.97476,"Traffic"
"580",-937855.577984,5366041.04185,1069,"A Coruña",25.248621,4189.4105541,385120.586565,-934616.180674,5368697.63099,"Industrial"
"581",493344.854433,6658439.17674,1160,"Antwerp",40.11518,4197.370046,1817176.41497,489706.363529,6660531.85427,"Traffic"
"582",1373090.96461,6680922.02054,4788,"Leipzig",42.173015,4197.37436801,698928.926282,1377287.51797,6681005.03549,"Traffic"
"583",-634398.646082,5394345.62468,2439,"Gijón",25.107909,4199.30428111,266977.283552,-630310.681343,5395306.19781,"Traffic"
"584",2061207.16494,6465552.74186,2597,"Rybnik",22.191111,4209.938508,553470.303222,2064100.47006,6462494.57775,"Background"
"585",716891.398137,6651319.53719,388,"Mönchengladbach",31.237468,4214.49847815,573225.268362,715857.649211,6655405.28811,"Traffic"
"586",896440.27463,6846426.53336,2004,"Osnabrück",18.280412,4218.74972677,362816.223598,895143.402258,6850441.0036,"Background"
"587",1534011.56516,5720331.38453,4164,"Triest",24.668036,4223.24841477,221523.587049,1532693.35693,5724343.63505,"Industrial"
"588",1600787.24218,6460902.66796,535,"Prague",23.844043,4244.32881886,2005911.337,1605004.71769,6461379.35176,"Background"
"589",-697814.020402,4370474.20309,1587,"Cádiz",13.696898,4245.88737142,260053.159032,-700536.894637,4373732.04217,"Traffic"
"590",-38157.8468117,4787418.01087,4156,"Valencia",26.52619,4251.65637407,1888705.41237,-42010.7954974,4789215.61159,"Traffic"
"591",1025340.4526,6188651.44866,3869,"Reutlingen",52.519318,4261.02070611,346539.588966,1021497.70306,6190492.52808,"Traffic"
"592",544136.148679,6870952.56848,1427,"Amsterdam",35.587487,4269.78374515,1929349.97444,545463.536202,6866894.35513,"Traffic"
"593",2362257.65777,5744786.50306,148,"Timișoara",41.185304,4293.82605636,358871.395971,2362922.33892,5740544.43503,"Traffic"
"594",1447846.90074,7476190.77337,481,"Malmö",22.486248,4300.00503781,444899.077491,1447306.96258,7480456.74455,"Traffic"
"595",1268001.69176,5981263.21998,8,"Innsbruck",40.797445,4301.81143912,244610.309811,1268359.75632,5985550.10363,"Traffic"
"596",964643.054971,6256054.56371,3442,"Pforzheim",24.603485,4309.31055637,227421.633046,968937.093023,6256417.04775,"Background"
"597",2777488.08699,8441576.90014,687,"Helsinki",15.564028,4327.19696125,1409994.0356,2777744.5899,8437257.31222,"Background"
"598",1256518.75233,5432488.00735,3106,"Florence",20.392702,4329.43740643,970040.582551,1253136.27164,5429785.62828,"Background"
"599",2810695.02505,7298723.0902,853,"Vilnius",20.673707,4331.31486196,615156.702216,2814929.14469,7299635.51516,"Industrial"
"600",2338235.17993,6839874.8872,3222,"Warsaw",50.311683,4345.55763525,2865997.28879,2337789.55097,6844197.53523,"Traffic"
"601",2759382.19445,5182151.9404,368,"Plovdiv",35.445929,4347.5550178,362344.633589,2755050.21316,5182519.59885,"Traffic"
"602",-242134.697968,6988217.71242,3719,"Stoke-on-Trent",23.445086,4356.86180243,547739.198782,-242858.717855,6983921.43031,"Background"
"603",1108434.44123,7087380.51622,3793,"Hamburg",45.455826,4360.16269578,2815387.02329,1112348.61389,7085459.50838,"Traffic"
"604",1447823.96893,7476115.53479,481,"Malmö",25.549604,4371.88720649,444899.077491,1447306.96258,7480456.74455,"Traffic"
"605",492392.852391,6657082.45529,1160,"Antwerp",27.23913,4372.13628892,1817176.41497,489706.363529,6660531.85427,"Traffic"
"606",245406.332606,5072097.91089,4523,"Barcelona",38.366264,4397.99142729,4609369.60955,242359.051487,5068926.72714,"Background"
"607",2360511.77297,5736847.08621,148,"Timișoara",45.226989,4413.75310774,358871.395971,2362922.33892,5740544.43503,"Traffic"
"608",783279.782098,6315210.13444,1287,"Saarbruecken",15.217772,4418.54877791,570240.30175,778884.961792,6314752.82953,"Background"
"609",771717.917145,6607193.67893,1064,"Cologne",44.511655,4427.08324212,3178671.81558,774751.490261,6610418.03936,"Traffic"
"610",1752103.57581,6453587.03237,944,"Pardubice",15.906648,4427.42041579,184763.492476,1756491.04937,6452993.62922,"Background"
"611",-6369.94839246,4867799.28399,4258,"Castellón de la Plana",11.700357,4430.59705079,352344.340965,-4230.14087681,4863919.6688,"Industrial"
"612",1818886.01919,6138046.08293,790,"Vienna",27.047287,4431.90501214,2381082.92866,1820903.27699,6141992.27768,"Background"
"613",1701654.44919,4451833.50418,4716,"Syracuse",17.550323,4439.2416837,106579.032403,1702443.48168,4447464.9467,"Traffic"
"614",1323651.08445,5690000.3618,3360,"Padua",37.954807,4456.60158068,714150.83331,1322094.24715,5685824.53191,"Traffic"
"615",1385649.36165,5146967.26813,3881,"Rome",42.588924,4467.40912168,3501925.08293,1389648.26914,5144975.66497,"Background"
"616",-631259.436441,5390937.14013,2439,"Gijón",20.261104,4470.88372105,266977.283552,-630310.681343,5395306.19781,"Background"
"617",2898051.70414,5530591.02909,2114,"Bucharest",35.501283,4492.00039979,2230363.0964,2900521.91097,5534342.84809,"Industrial"
"618",-175479.703826,7136134.60374,4159,"Leeds",32.819985,4539.17768345,2922157.55937,-172389.006797,7132810.19012,"Traffic"
"619",-633352.242868,5391904.2853,2439,"Gijón",18.956933,4563.3436465,266977.283552,-630310.681343,5395306.19781,"Background"
"620",2443517.90046,5947376.33605,469,"Oradea",35.248902,4577.53828598,221879.602258,2440971.84175,5951180.47088,"Traffic"
"621",949118.884063,6006821.03893,1479,"Zurich",45.209631,4581.80048057,2051343.04265,950818.733098,6002566.22884,"Traffic"
"622",1388091.71128,5140654.43464,3881,"Rome",58.280379,4593.02775263,3501925.08293,1389648.26914,5144975.66497,"Traffic"
"623",541106.428437,6868367.99525,1427,"Amsterdam",40.590891,4599.5655533,1929349.97444,545463.536202,6866894.35513,"Traffic"
"624",752674.380535,6656838.73113,815,"Dusseldorf",39.172705,4613.17935669,1003149.10566,753797.469321,6661313.11325,"Traffic"
"625",2593386.35464,5263475.22595,15,"Sofia",33.664312,4613.79583642,1423934.91426,2597273.6769,5265960.34922,"Background"
"626",-663274.921994,5399214.87113,2157,"Avilés",13.027432,4634.37563792,115424.417761,-659234.024343,5396945.82205,"Background"
"627",1716002.31941,5957489.83123,654,"Graz",21.016722,4643.86797255,441137.873177,1718595.01548,5953637.11312,"Background"
"628",-939191.411874,5369593.54076,1069,"A Coruña",10.889372,4662.12342709,385120.586565,-934616.180674,5368697.63099,"Industrial"
"629",450967.613667,6322884.60432,3495,"Reims",14.161349,4665.17122036,291747.53174,448811.455409,6318747.60008,"Background"
"630",489756.422145,6655864.04676,1160,"Antwerp",39.382608,4668.0759222,1817176.41497,489706.363529,6660531.85427,"Traffic"
"631",1612297.08179,5672166.1814,75,"Rijeka",11.763958,4682.92187132,207816.945946,1607718.38796,5673148.68843,"Background"
"632",2127903.04005,6229734.21989,623,"Banská Bystrica",10.213988,4712.12869718,126248.72386,2132535.35137,6230597.84521,"Background"
"633",-1504374.93817,3373465.95037,821,"Arrecife",6.665571,4725.73663474,83252.1574051,-1508022.87818,3370461.76655,"Traffic"
"634",76024.6443618,6010748.89279,2085,"Tours",12.019091,4743.94226214,445493.457681,76745.7572961,6006060.07798,"Background"
"635",494263.12991,6659195.42933,1160,"Antwerp",51.647826,4748.69997697,1817176.41497,489706.363529,6660531.85427,"Traffic"
"636",1284238.75269,6131780.12936,4736,"Munich",66.20001,4789.47319189,2435209.28736,1288585.09562,6129768.07653,"Traffic"
"637",262744.945091,6245829.97536,2702,"Paris",30.690899,4795.1046063,11709852.5595,261869.467193,6250544.48134,"Background"
"638",-34035.8229906,7124639.79805,5422,"Hull",26.670992,4795.46902255,501052.082488,-37875.9408738,7121767.51363,"Traffic"
"639",1717999.9353,5948878.00454,654,"Graz",27.825012,4796.16877277,441137.873177,1718595.01548,5953637.11312,"Background"
"640",-37447.8767029,4790705.81391,4156,"Valencia",18.494734,4800.09696566,1888705.41237,-42010.7954974,4789215.61159,"Background"
"641",-780511.043722,4705588.29206,1494,"Badajoz",9.757704,4808.66218562,111288.05476,-775871.581583,4704323.92539,"Background"
"642",-527778.07456,5113661.71112,2881,"Valladolid",12.756949,4813.71488568,384061.604943,-526391.451265,5109052.0336,"Industrial"
"643",-6629.07567674,6706732.6155,5288,"London",40.678156,4848.0425652,12598186.4483,-8741.90453642,6711096.03972,"Traffic"
"644",1534405.5972,5719757.16712,4164,"Triest",25.929601,4895.65672971,221523.587049,1532693.35693,5724343.63505,"Industrial"
"645",1397430.98686,7498595.32993,537,"Copenhagen",29.74835,4922.23376586,1987482.45485,1399304.16586,7494043.45277,"Traffic"
