"","FUAId","CellX","CellY","FUAName","NO2AveSatellite","Dist","Pop2015","CBDX","CBDY","Cmin"
"12705",2465,2071515.31459,6966926.46507,"Toruń",42.9785003662109,21111.47186,321652.040324,2073061.46999,6987981.24238,34.8982009887695
"12706",2465,2078515.31459,6966926.46507,"Toruń",43.7350997924805,21749.6682387,321652.040324,2073061.46999,6987981.24238,34.8982009887695
"12707",2465,2085515.31459,6966926.46507,"Toruń",43.7350997924805,24462.2544524,321652.040324,2073061.46999,6987981.24238,34.8982009887695
"12708",2465,2092515.31459,6966926.46507,"Toruń",39.9477996826172,28666.2818882,321652.040324,2073061.46999,6987981.24238,34.8982009887695
"12709",2465,2099515.31459,6966926.46507,"Toruń",37.586799621582,33809.9030122,321652.040324,2073061.46999,6987981.24238,34.8982009887695
"12710",2465,2078515.31459,6959926.46507,"Toruń",44.0071983337402,28579.9746472,321652.040324,2073061.46999,6987981.24238,34.8982009887695
"12711",2465,2085515.31459,6959926.46507,"Toruń",43.1966018676758,30694.7678804,321652.040324,2073061.46999,6987981.24238,34.8982009887695
"12712",2465,2092515.31459,6959926.46507,"Toruń",43.1966018676758,34139.7510189,321652.040324,2073061.46999,6987981.24238,34.8982009887695
"12713",2465,2099515.31459,6959926.46507,"Toruń",42.0536003112793,38560.0366187,321652.040324,2073061.46999,6987981.24238,34.8982009887695
"12714",2465,2078515.31459,6952926.46507,"Toruń",43.442798614502,35476.4969124,321652.040324,2073061.46999,6987981.24238,34.8982009887695
"12715",2465,2085515.31459,6952926.46507,"Toruń",45.5469017028809,37201.2856979,321652.040324,2073061.46999,6987981.24238,34.8982009887695
"12716",2501,958515.314593,7113926.46507,"Bremerhaven",53.7901000976562,30284.3814473,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12717",2501,965515.314593,7113926.46507,"Bremerhaven",51.4117012023926,31823.8436378,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12718",2501,944515.314593,7106926.46507,"Bremerhaven",60.4468002319336,25446.1402518,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12719",2501,951515.314593,7106926.46507,"Bremerhaven",55.5491981506348,23390.5818216,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12720",2501,958515.314593,7106926.46507,"Bremerhaven",55.5491981506348,23339.5068968,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12721",2501,965515.314593,7106926.46507,"Bremerhaven",55.5280990600586,25305.0557483,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12722",2501,972515.314593,7106926.46507,"Bremerhaven",54.4818992614746,28878.3502067,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12723",2501,944515.314593,7099926.46507,"Bremerhaven",60.4468002319336,19315.6640128,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12724",2501,951515.314593,7099926.46507,"Bremerhaven",55.5491981506348,16513.8772095,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12725",2501,958515.314593,7099926.46507,"Bremerhaven",55.5491981506348,16441.4538508,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12726",2501,965515.314593,7099926.46507,"Bremerhaven",55.5280990600586,19129.4189395,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12727",2501,972515.314593,7099926.46507,"Bremerhaven",54.4818992614746,23654.7655495,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12728",2501,944515.314593,7092926.46507,"Bremerhaven",62.3541984558105,14024.3965573,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12729",2501,951515.314593,7092926.46507,"Bremerhaven",57.6939010620117,9813.10160101,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12730",2501,958515.314593,7092926.46507,"Bremerhaven",57.6939010620117,9690.72893377,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12731",2501,965515.314593,7092926.46507,"Bremerhaven",55.285099029541,13766.7531213,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12732",2501,972515.314593,7092926.46507,"Bremerhaven",56.5652008056641,19573.8794249,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12733",2501,944515.314593,7085926.46507,"Bremerhaven",61.3595008850098,10875.3170683,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12734",2501,951515.314593,7085926.46507,"Bremerhaven",59.4361991882324,4229.15896742,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12735",2501,958515.314593,7085926.46507,"Bremerhaven",59.4361991882324,3936.88326062,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12736",2501,965515.314593,7085926.46507,"Bremerhaven",54.6972007751465,10540.9825938,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12737",2501,972515.314593,7085926.46507,"Bremerhaven",52.3088989257812,17456.3907575,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12738",2501,937515.314593,7078926.46507,"Bremerhaven",61.3595008850098,18337.0684582,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12739",2501,944515.314593,7078926.46507,"Bremerhaven",61.3595008850098,11741.4370447,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12740",2501,951515.314593,7078926.46507,"Bremerhaven",59.4361991882324,6121.65076689,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12741",2501,958515.314593,7078926.46507,"Bremerhaven",59.4361991882324,5923.50169644,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12742",2501,965515.314593,7078926.46507,"Bremerhaven",54.6972007751465,11432.4597784,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12743",2501,972515.314593,7078926.46507,"Bremerhaven",52.3088989257812,18008.7312385,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12744",2501,937515.314593,7071926.46507,"Bremerhaven",51.6477012634277,21303.4481289,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12745",2501,944515.314593,7071926.46507,"Bremerhaven",51.6477012634277,15982.8084646,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12746",2501,951515.314593,7071926.46507,"Bremerhaven",53.5223999023438,12452.4467737,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12747",2501,958515.314593,7071926.46507,"Bremerhaven",53.5223999023438,12356.241131,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12748",2501,965515.314593,7071926.46507,"Bremerhaven",55.3297996520996,15757.21927,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12749",2501,972515.314593,7071926.46507,"Bremerhaven",58.3941993713379,21021.494318,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12750",2501,937515.314593,7064926.46507,"Bremerhaven",51.6477012634277,25873.2627382,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12751",2501,944515.314593,7064926.46507,"Bremerhaven",51.6477012634277,21703.4326537,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12752",2501,951515.314593,7064926.46507,"Bremerhaven",53.5223999023438,19252.3311106,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12753",2501,958515.314593,7064926.46507,"Bremerhaven",53.5223999023438,19190.2453717,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12754",2501,965515.314593,7064926.46507,"Bremerhaven",55.3297996520996,21537.8453348,200116.810925,955185.795719,7083825.66668,51.4117012023926
"12755",2531,2148515.31459,7204926.46507,"Gronowo Górne",32.9971008300781,12680.8506984,99988.3012323,2160470.86617,7200699.31936,28.0450992584229
"12756",2531,2155515.31459,7204926.46507,"Gronowo Górne",32.9971008300781,6513.54376017,99988.3012323,2160470.86617,7200699.31936,28.0450992584229
"12757",2531,2162515.31459,7204926.46507,"Gronowo Górne",30.5965995788574,4695.58624621,99988.3012323,2160470.86617,7200699.31936,28.0450992584229
"12758",2531,2169515.31459,7204926.46507,"Gronowo Górne",28.0450992584229,9983.52683552,99988.3012323,2160470.86617,7200699.31936,28.0450992584229
"12759",2531,2176515.31459,7204926.46507,"Gronowo Górne",28.0450992584229,16591.9584726,99988.3012323,2160470.86617,7200699.31936,28.0450992584229
"12760",2531,2148515.31459,7197926.46507,"Gronowo Górne",33.040599822998,12272.8942999,99988.3012323,2160470.86617,7200699.31936,28.0450992584229
"12761",2531,2155515.31459,7197926.46507,"Gronowo Górne",34.1967010498047,5678.57485428,99988.3012323,2160470.86617,7200699.31936,28.0450992584229
"12762",2531,2162515.31459,7197926.46507,"Gronowo Górne",34.1967010498047,3445.06752555,99988.3012323,2160470.86617,7200699.31936,28.0450992584229
"12763",2531,2169515.31459,7197926.46507,"Gronowo Górne",30.2036991119385,9459.95603244,99988.3012323,2160470.86617,7200699.31936,28.0450992584229
"12764",2531,2176515.31459,7197926.46507,"Gronowo Górne",30.2036991119385,16282.2924066,99988.3012323,2160470.86617,7200699.31936,28.0450992584229
"12765",2531,2148515.31459,7190926.46507,"Gronowo Górne",32.8123016357422,15441.6286238,99988.3012323,2160470.86617,7200699.31936,28.0450992584229
"12766",2531,2155515.31459,7190926.46507,"Gronowo Górne",32.9038009643555,10957.4710785,99988.3012323,2160470.86617,7200699.31936,28.0450992584229
"12767",2531,2162515.31459,7190926.46507,"Gronowo Górne",34.1967010498047,9984.41036394,99988.3012323,2160470.86617,7200699.31936,28.0450992584229
"12768",2531,2169515.31459,7190926.46507,"Gronowo Górne",30.2036991119385,13315.8074556,99988.3012323,2160470.86617,7200699.31936,28.0450992584229
"12769",2531,2176515.31459,7190926.46507,"Gronowo Górne",30.2036991119385,18786.5112801,99988.3012323,2160470.86617,7200699.31936,28.0450992584229
"12770",2531,2183515.31459,7190926.46507,"Gronowo Górne",30.0503997802734,25031.0863519,99988.3012323,2160470.86617,7200699.31936,28.0450992584229
"12771",2531,2176515.31459,7183926.46507,"Gronowo Górne",31.2243003845215,23211.0526719,99988.3012323,2160470.86617,7200699.31936,28.0450992584229
"12772",2531,2183515.31459,7183926.46507,"Gronowo Górne",31.2061996459961,28502.1971787,99988.3012323,2160470.86617,7200699.31936,28.0450992584229
"12773",2571,-630484.685407,5265926.46507,"León",25.9979000091553,18028.8549421,178772.209956,-620512.653324,5250906.53875,25.9979000091553
"12774",2571,-623484.685407,5265926.46507,"León",30.4722003936768,15311.1450049,178772.209956,-620512.653324,5250906.53875,25.9979000091553
"12775",2571,-630484.685407,5258926.46507,"León",29.2726993560791,12796.8997043,178772.209956,-620512.653324,5250906.53875,25.9979000091553
"12776",2571,-623484.685407,5258926.46507,"León",35.0800018310547,8552.90552272,178772.209956,-620512.653324,5250906.53875,25.9979000091553
"12777",2571,-616484.685407,5258926.46507,"León",28.8941993713379,8974.61663352,178772.209956,-620512.653324,5250906.53875,25.9979000091553
"12778",2571,-637484.685407,5251926.46507,"León",26.4029006958008,17002.6504618,178772.209956,-620512.653324,5250906.53875,25.9979000091553
"12779",2571,-630484.685407,5251926.46507,"León",29.2726993560791,10024.0547466,178772.209956,-620512.653324,5250906.53875,25.9979000091553
"12780",2571,-623484.685407,5251926.46507,"León",35.0800018310547,3142.16874159,178772.209956,-620512.653324,5250906.53875,25.9979000091553
"12781",2571,-616484.685407,5251926.46507,"León",28.3736991882324,4155.09028044,178772.209956,-620512.653324,5250906.53875,25.9979000091553
"12782",2571,-637484.685407,5244926.46507,"León",27.8439998626709,17994.75352,178772.209956,-620512.653324,5250906.53875,25.9979000091553
"12783",2571,-630484.685407,5244926.46507,"León",28.4662990570068,11627.6698045,178772.209956,-620512.653324,5250906.53875,25.9979000091553
"12784",2571,-623484.685407,5244926.46507,"León",34.5416984558105,6677.89307496,178772.209956,-620512.653324,5250906.53875,25.9979000091553
"12785",2571,-616484.685407,5244926.46507,"León",34.5416984558105,7210.11835954,178772.209956,-620512.653324,5250906.53875,25.9979000091553
"12786",2574,-343484.685407,7155926.46507,"Blackpool",45.8918991088867,20366.8187218,287836.223884,-340049.874698,7135851.37154,43.8717002868652
"12787",2574,-336484.685407,7155926.46507,"Blackpool",48.1435012817383,20389.2117287,287836.223884,-340049.874698,7135851.37154,43.8717002868652
"12788",2574,-329484.685407,7155926.46507,"Blackpool",48.1435012817383,22685.5153125,287836.223884,-340049.874698,7135851.37154,43.8717002868652
"12789",2574,-322484.685407,7155926.46507,"Blackpool",45.5643997192383,26674.8056238,287836.223884,-340049.874698,7135851.37154,43.8717002868652
"12790",2574,-343484.685407,7148926.46507,"Blackpool",44.0756988525391,13518.7275816,287836.223884,-340049.874698,7135851.37154,43.8717002868652
"12791",2574,-336484.685407,7148926.46507,"Blackpool",44.0756988525391,13552.4405735,287836.223884,-340049.874698,7135851.37154,43.8717002868652
"12792",2574,-329484.685407,7148926.46507,"Blackpool",43.8717002868652,16810.1545374,287836.223884,-340049.874698,7135851.37154,43.8717002868652
"12793",2574,-322484.685407,7148926.46507,"Blackpool",46.0056991577148,21897.3501969,287836.223884,-340049.874698,7135851.37154,43.8717002868652
"12794",2574,-343484.685407,7141926.46507,"Blackpool",44.0756988525391,6978.87426487,287836.223884,-340049.874698,7135851.37154,43.8717002868652
"12795",2574,-336484.685407,7141926.46507,"Blackpool",44.0756988525391,7043.95741603,287836.223884,-340049.874698,7135851.37154,43.8717002868652
"12796",2574,-329484.685407,7141926.46507,"Blackpool",43.8717002868652,12187.2878916,287836.223884,-340049.874698,7135851.37154,43.8717002868652
"12797",2574,-322484.685407,7141926.46507,"Blackpool",46.0056991577148,18586.0871683,287836.223884,-340049.874698,7135851.37154,43.8717002868652
"12798",2574,-315484.685407,7141926.46507,"Blackpool",51.6643981933594,25305.2422692,287836.223884,-340049.874698,7135851.37154,43.8717002868652
"12799",2574,-343484.685407,7134926.46507,"Blackpool",49.5000991821289,3557.1584987,287836.223884,-340049.874698,7135851.37154,43.8717002868652
"12800",2574,-336484.685407,7134926.46507,"Blackpool",49.5000991821289,3683.20874495,287836.223884,-340049.874698,7135851.37154,43.8717002868652
"12801",2574,-329484.685407,7134926.46507,"Blackpool",47.6783981323242,10605.5964817,287836.223884,-340049.874698,7135851.37154,43.8717002868652
"12802",2574,-322484.685407,7134926.46507,"Blackpool",47.6783981323242,17589.5232115,287836.223884,-340049.874698,7135851.37154,43.8717002868652
"12803",2574,-343484.685407,7127926.46507,"Blackpool",49.5000991821289,8637.24881921,287836.223884,-340049.874698,7135851.37154,43.8717002868652
"12804",2574,-336484.685407,7127926.46507,"Blackpool",49.5000991821289,8689.92043916,287836.223884,-340049.874698,7135851.37154,43.8717002868652
"12805",2574,-329484.685407,7127926.46507,"Blackpool",47.6783981323242,13207.0953397,287836.223884,-340049.874698,7135851.37154,43.8717002868652
"12806",2574,-322484.685407,7127926.46507,"Blackpool",50.9221992492676,19270.1846744,287836.223884,-340049.874698,7135851.37154,43.8717002868652
"12807",2574,-336484.685407,7120926.46507,"Blackpool",49.3716011047363,15344.8169692,287836.223884,-340049.874698,7135851.37154,43.8717002868652
"12808",2574,-329484.685407,7120926.46507,"Blackpool",50.9221992492676,18285.9524743,287836.223884,-340049.874698,7135851.37154,43.8717002868652
"12809",2574,-322484.685407,7120926.46507,"Blackpool",50.9221992492676,23049.7008216,287836.223884,-340049.874698,7135851.37154,43.8717002868652
"12810",2574,-322484.685407,7127926.46507,"Blackpool",50.9221992492676,19270.1846744,287836.223884,-340049.874698,7135851.37154,43.8717002868652
"12811",2574,-322484.685407,7120926.46507,"Blackpool",50.9221992492676,23049.7008216,287836.223884,-340049.874698,7135851.37154,43.8717002868652
"12812",2581,1147515.31459,5405926.46507,"Livorno",46.557201385498,9504.47330766,163628.650931,1147485.76422,5396422.0377,39.5369987487793
"12813",2581,1154515.31459,5405926.46507,"Livorno",47.4977989196777,11821.5361961,163628.650931,1147485.76422,5396422.0377,39.5369987487793
"12814",2581,1161515.31459,5405926.46507,"Livorno",47.0460014343262,16945.8674377,163628.650931,1147485.76422,5396422.0377,39.5369987487793
"12815",2581,1140515.31459,5398926.46507,"Livorno",44.5513000488281,7406.70807417,163628.650931,1147485.76422,5396422.0377,39.5369987487793
"12816",2581,1147515.31459,5398926.46507,"Livorno",53.3928985595703,2504.60170007,163628.650931,1147485.76422,5396422.0377,39.5369987487793
"12817",2581,1154515.31459,5398926.46507,"Livorno",47.5727996826172,7462.35451154,163628.650931,1147485.76422,5396422.0377,39.5369987487793
"12818",2581,1161515.31459,5398926.46507,"Livorno",44.3709983825684,14251.3311672,163628.650931,1147485.76422,5396422.0377,39.5369987487793
"12819",2581,1140515.31459,5391926.46507,"Livorno",41.9070014953613,8294.41627337,163628.650931,1147485.76422,5396422.0377,39.5369987487793
"12820",2581,1147515.31459,5391926.46507,"Livorno",45.6360015869141,4495.66974943,163628.650931,1147485.76422,5396422.0377,39.5369987487793
"12821",2581,1154515.31459,5391926.46507,"Livorno",39.5369987487793,8344.14475402,163628.650931,1147485.76422,5396422.0377,39.5369987487793
"12822",2581,1147515.31459,5384926.46507,"Livorno",45.6360015869141,11495.6106108,163628.650931,1147485.76422,5396422.0377,39.5369987487793
"12823",2581,1154515.31459,5384926.46507,"Livorno",39.5369987487793,13474.5229413,163628.650931,1147485.76422,5396422.0377,39.5369987487793
"12824",2597,2050515.31459,6476926.46507,"Rybnik",59.1856002807617,19820.0862955,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12825",2597,2057515.31459,6476926.46507,"Rybnik",69.9518966674805,15863.2797423,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12826",2597,2064515.31459,6476926.46507,"Rybnik",69.9518966674805,14437.8484409,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12827",2597,2071515.31459,6476926.46507,"Rybnik",73.5959014892578,16225.2670555,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12828",2597,2078515.31459,6476926.46507,"Rybnik",71.7706985473633,20397.7232661,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12829",2597,2085515.31459,6476926.46507,"Rybnik",71.7706985473633,25823.9218141,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12830",2597,2036515.31459,6469926.46507,"Rybnik",58.5603981018066,28568.7548108,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12831",2597,2043515.31459,6469926.46507,"Rybnik",58.5603981018066,21885.6476912,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12832",2597,2050515.31459,6469926.46507,"Rybnik",64.3729019165039,15485.1347518,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12833",2597,2057515.31459,6469926.46507,"Rybnik",72.4372024536133,9929.61337119,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12834",2597,2064515.31459,6469926.46507,"Rybnik",72.4372024536133,7443.45653049,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12835",2597,2071515.31459,6469926.46507,"Rybnik",73.5959014892578,10498.2316864,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12836",2597,2078515.31459,6469926.46507,"Rybnik",71.7706985473633,16217.9126882,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12837",2597,2085515.31459,6469926.46507,"Rybnik",71.7706985473633,22667.7858509,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12838",2597,2029515.31459,6462926.46507,"Rybnik",57.4616012573242,34587.8519937,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12839",2597,2036515.31459,6462926.46507,"Rybnik",56.9345016479492,27588.5361874,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12840",2597,2043515.31459,6462926.46507,"Rybnik",64.3729019165039,20589.6855824,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12841",2597,2050515.31459,6462926.46507,"Rybnik",64.3729019165039,13592.0188273,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12842",2597,2057515.31459,6462926.46507,"Rybnik",72.4372024536133,6599.3029345,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12843",2597,2064515.31459,6462926.46507,"Rybnik",72.4372024536133,598.851101066,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12844",2597,2071515.31459,6462926.46507,"Rybnik",69.4904022216797,7427.41180097,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12845",2597,2078515.31459,6462926.46507,"Rybnik",67.7023010253906,14421.313029,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12846",2597,2085515.31459,6462926.46507,"Rybnik",67.7023010253906,21419.1991657,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12847",2597,2092515.31459,6462926.46507,"Rybnik",63.6092987060547,28418.1265449,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12848",2597,2029515.31459,6455926.46507,"Rybnik",57.4616012573242,35203.3106832,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12849",2597,2036515.31459,6455926.46507,"Rybnik",56.9345016479492,28356.3203974,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12850",2597,2043515.31459,6455926.46507,"Rybnik",64.0708999633789,21607.6081485,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12851",2597,2050515.31459,6455926.46507,"Rybnik",64.0708999633789,15089.6174014,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12852",2597,2057515.31459,6455926.46507,"Rybnik",67.1654968261719,9300.77291096,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12853",2597,2064515.31459,6455926.46507,"Rybnik",63.274600982666,6581.20051064,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12854",2597,2071515.31459,6455926.46507,"Rybnik",63.274600982666,9905.55518794,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12855",2597,2078515.31459,6455926.46507,"Rybnik",67.0484008789062,15840.7022256,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12856",2597,2085515.31459,6455926.46507,"Rybnik",67.0484008789062,22399.4569225,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12857",2597,2092515.31459,6455926.46507,"Rybnik",63.6092987060547,29164.0788272,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12858",2597,2029515.31459,6448926.46507,"Rybnik",56.9291000366211,37151.4018656,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12859",2597,2036515.31459,6448926.46507,"Rybnik",61.2286987304688,30741.4131751,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12860",2597,2043515.31459,6448926.46507,"Rybnik",64.7314987182617,24654.4581652,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12861",2597,2050515.31459,6448926.46507,"Rybnik",64.7314987182617,19200.2638222,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12862",2597,2057515.31459,6448926.46507,"Rybnik",67.2761993408203,15081.7092619,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12863",2597,2064515.31459,6448926.46507,"Rybnik",63.274600982666,13574.4531264,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12864",2597,2071515.31459,6448926.46507,"Rybnik",63.274600982666,15462.0050802,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12865",2597,2078515.31459,6448926.46507,"Rybnik",67.0484008789062,19795.9951637,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12866",2597,2085515.31459,6448926.46507,"Rybnik",60.3969993591309,25351.3164933,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12867",2597,2092515.31459,6448926.46507,"Rybnik",60.3969993591309,31488.0464837,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12868",2597,2036515.31459,6441926.46507,"Rybnik",61.2286987304688,34409.1275902,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12869",2597,2043515.31459,6441926.46507,"Rybnik",64.7314987182617,29099.7574722,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12870",2597,2050515.31459,6441926.46507,"Rybnik",64.7314987182617,24649.6188279,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12871",2597,2057515.31459,6441926.46507,"Rybnik",67.2761993408203,21596.5629622,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12872",2597,2064515.31459,6441926.46507,"Rybnik",64.9226989746094,20572.2958175,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12873",2597,2071515.31459,6441926.46507,"Rybnik",64.9226989746094,21863.8326608,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12874",2597,2078515.31459,6441926.46507,"Rybnik",63.222900390625,25116.4289269,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12875",2597,2085515.31459,6441926.46507,"Rybnik",60.065601348877,29692.4708548,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12876",2597,2036515.31459,6434926.46507,"Rybnik",65.0483016967773,38999.2517754,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12877",2597,2043515.31459,6434926.46507,"Rybnik",69.5942001342773,34405.6603259,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12878",2597,2050515.31459,6434926.46507,"Rybnik",65.0463027954102,30733.6507086,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12879",2597,2057515.31459,6434926.46507,"Rybnik",65.0463027954102,28343.6961122,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12880",2597,2064515.31459,6434926.46507,"Rybnik",65.4675979614258,27571.2337903,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12881",2597,2071515.31459,6434926.46507,"Rybnik",65.4675979614258,28547.8678038,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12882",2597,2078515.31459,6434926.46507,"Rybnik",58.8891983032227,31109.3005315,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12883",2597,2085515.31459,6434926.46507,"Rybnik",60.065601348877,34908.4001779,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12884",2597,2071515.31459,6427926.46507,"Rybnik",58.8891983032227,35354.4103849,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12885",2597,2078515.31459,6427926.46507,"Rybnik",58.8891983032227,37453.1995573,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12886",2597,2043515.31459,6434926.46507,"Rybnik",69.5942001342773,34405.6603259,553470.303222,2064100.47006,6462494.57775,56.9291000366211
"12887",2599,3030515.31459,5510926.46507,"Călărași",26.2124004364014,19942.9042386,451698.635173,3042639.21155,5495091.99154,24.1664009094238
"12888",2599,3037515.31459,5510926.46507,"Călărași",26.2124004364014,16642.862495,451698.635173,3042639.21155,5495091.99154,24.1664009094238
"12889",2599,3030515.31459,5503926.46507,"Călărași",27.3162002563477,15001.2266181,451698.635173,3042639.21155,5495091.99154,24.1664009094238
"12890",2599,3037515.31459,5503926.46507,"Călărași",27.6131992340088,10212.8469395,451698.635173,3042639.21155,5495091.99154,24.1664009094238
"12891",2599,3044515.31459,5503926.46507,"Călărași",27.0755996704102,9031.48299943,451698.635173,3042639.21155,5495091.99154,24.1664009094238
"12892",2599,3051515.31459,5503926.46507,"Călărași",25.451099395752,12523.3033872,451698.635173,3042639.21155,5495091.99154,24.1664009094238
"12893",2599,3058515.31459,5503926.46507,"Călărași",25.5410003662109,18168.6149799,451698.635173,3042639.21155,5495091.99154,24.1664009094238
"12894",2599,3065515.31459,5503926.46507,"Călărași",24.8565006256104,24522.7244173,451698.635173,3042639.21155,5495091.99154,24.1664009094238
"12895",2599,3030515.31459,5496926.46507,"Călărași",26.8444995880127,12261.8991445,451698.635173,3042639.21155,5495091.99154,24.1664009094238
"12896",2599,3037515.31459,5496926.46507,"Călărași",27.6131992340088,5442.39039292,451698.635173,3042639.21155,5495091.99154,24.1664009094238
"12897",2599,3044515.31459,5496926.46507,"Călărași",25.4556007385254,2623.93897585,451698.635173,3042639.21155,5495091.99154,24.1664009094238
"12898",2599,3051515.31459,5496926.46507,"Călărași",25.4556007385254,9063.69120772,451698.635173,3042639.21155,5495091.99154,24.1664009094238
"12899",2599,3058515.31459,5496926.46507,"Călărași",24.1664009094238,15981.73773,451698.635173,3042639.21155,5495091.99154,24.1664009094238
"12900",2599,3065515.31459,5496926.46507,"Călărași",24.3313007354736,22949.5399394,451698.635173,3042639.21155,5495091.99154,24.1664009094238
